povrate60,mort_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack
42.302032,0,3404,85.800003,0.55137676,37.599998,221,1489,1534,0,0.1
46.381905,0,9391,93.400002,0.62664354,33.299999,576,4031,5225,0,0
31.55879,0,19963,95.199997,0.70148367,49.5,1105,10110,9932,52.700001,0
24.779654,0,34666,93,0.61890835,48.700001,2105,16067,17941,67.699997,0
26.954422,0,6689,91.800003,0.56492591,42,429,2834,3348,41.099998,0
61.270493,0,1464,0,0.56930691,30.9,140,808,680,0,0
19.472134,0,8907,88.5,0.55745661,45.5,629,3916,4616,47.599998,0
30.3132,0,3576,86,0.5639053,27.6,268,1690,1810,0,0
46.345825,0,11683,93,0.61029547,36.5,952,5517,5976,0,0
42.723507,0,7483,95.5,0.62883127,37.599998,521,2969,4119,0,0
28.204603,0,10933,94.099998,0.71831238,55.099998,565,5641,5314,56.400002,0.1
27.075272,0,20864,93.300003,0.59430373,42.799999,1382,9199,10759,69.599998,0
52.058506,0,5552,90.099998,0.56281918,28.799999,467,2937,2636,0,0.1
25.987394,22.197557,4796,84.5,0.49040711,42.799999,360,2137,2749,0,0.1
25.357403,0,17051,92.800003,0.61317205,46.5,1002,7440,9140,75.300003,0
42.428013,0,10577,93.400002,0.61254865,34.200001,762,4367,6049,0,0
35.581596,0,7083,94.599998,0.57928914,34.299999,504,2926,3768,0,0
44.513073,0,4870,88.699997,0.55384034,35.400002,388,2656,2426,0,0.1
44.026306,0,5474,83.900002,0.58280116,25,419,2349,2720,0,0
39.146801,0,6380,96.400002,0.64397323,28.799999,465,2688,3334,0,0
18.736952,0,10600,93.699997,0.59361261,40.900002,687,4321,6395,46.200001,0.1
44.658066,0,4131,95.300003,0.57617587,42.099998,296,1956,2394,0,0
38.788124,0,9998,78,0.56136727,33.900002,727,4359,5397,35.299999,0
36.618816,0,7832,92.900002,0.60433006,31,537,3187,4149,0,0
25.843668,0,3475,95.099998,0.55461639,40.400002,228,1538,1695,0,0
44.545601,0,6303,96.699997,0.63806862,31.1,432,2506,3714,0,0
38.586327,0,6908,93,0.64740074,38.099998,481,3097,3506,0,0
52.580982,0,4785,87.199997,0.56502891,36,375,2076,2387,0,0
22.355869,0,2421,0,0.51952767,35.799999,145,1101,1205,0,0
15.526875,0,13005,86.199997,0.53894573,55.5,803,6355,6326,79.300003,0
45.42561,13.328002,11137,88.800003,0.53822893,27.6,779,4630,6404,0,0
40.240589,0,2611,0,0.72863436,37.099998,141,1135,1457,0,0
26.415094,0,2010,0,0.58507133,43.099998,145,911,1028,0,0.2
46.442139,0,3976,94.199997,0.60734463,41.799999,287,1770,2278,0,0
39.142235,0,1842,0,0.56753927,42.799999,142,955,1085,0,0
34.529438,0,9364,97.400002,0.63932782,38.599998,632,3987,5188,0,0
28.06481,0,12304,93.099998,0.62530923,44.099998,788,5255,6337,46.099998,0
16.380875,0,17549,94.5,0.622316,47.599998,1050,8057,9012,75.800003,0
36.03112,0,12650,97.199997,0.62560529,37.099998,904,5163,7066,20.299999,0
36.375134,0,4751,89.800003,0.54292685,37.900002,304,2050,2282,0,0.2
40.248714,0,8379,97.099998,0.64269787,37.200001,584,3588,4588,0,0
44.277107,0,6048,84.900002,0.54425979,21.200001,427,2587,3263,0,0
38.272686,0,6859,96.5,0.56925732,31.5,520,2895,3718,0,0
25.09133,0,12457,89.5,0.51013756,41.799999,769,5524,6555,38.5,0.89999998
54.240482,0,2671,85.699997,0.64607167,27.9,221,1311,1276,0,0
45.865368,0,5362,91.400002,0.64211947,40,418,2227,3071,0,0
16.816246,1.0835645,87137,92,0.56246489,50.099998,4880,40975,45550,76.900002,0.2
34.933773,0,9026,96.800003,0.69284642,41.700001,955,3998,4607,0,0.2
16.27631,0,58273,90.900002,0.50441784,55.799999,3000,30671,27453,72.900002,1
29.651726,0,6221,88.099998,0.58482808,39,412,2676,3230,0,0
28.652945,0,5023,90,0.51351351,35.700001,311,2331,2498,0,0.40000001
45.928459,0,13720,93.199997,0.60499913,29.4,1007,5881,7105,24.4,0
32.527473,0,4566,97.5,0.62245935,41.299999,310,1968,2622,0,0
63.482952,6.2869358,5831,82.300003,0.5208593,22.299999,468,3212,2594,0,0.1
41.353176,12.987013,12018,83.400002,0.50812382,40,828,5170,6650,25.200001,0
15.718985,0,4256,89,0.45655239,41.900002,238,2129,1803,64.800003,0
33.900146,0,2768,0,0.5163399,46.099998,161,1224,1360,0,0.40000001
65.247749,0,4529,87.300003,0.56552887,29.6,360,2373,2127,0,0.2
28.892099,0,9056,90.800003,0.5508728,40.400002,633,4010,4634,42.299999,0
40.078411,14.522219,11307,95.400002,0.57014269,37.5,723,4555,6653,0,0
28.2623,0,10652,93.400002,0.62822253,37.599998,699,4422,5718,7.1999998,0.1
24.823223,0,8089,93,0.5516333,41.099998,556,3796,4259,54.200001,0.1
36.622585,,983,,,,,,,0,0.2
28.707273,0,18163,87.300003,0.6151458,36.400002,1014,7408,10191,52.900002,0.40000001
39.091957,0,2599,0,0.53803486,32,173,1262,1120,0,0
27.521513,3.746511,59151,86.199997,0.54170239,45.099998,4553,30310,30877,53.400002,3.3
38.515381,4.2753315,23198,80.900002,0.49065784,27.4,1695,10276,13317,45.200001,11.9
41.336311,0,10771,90,0.55031025,25,768,4512,6380,26,3
67.68576,0,7780,73.099998,0.52968711,16.4,890,4059,3749,0,5.8000002
32.397243,1.65898,57918,84.199997,0.54537141,32.400002,4643,28432,30075,37.900002,4.8000002
37.226395,1.7016352,37924,74.699997,0.46161336,24.299999,2957,19512,19652,42.299999,5.1999998
59.198414,0,28256,76.699997,0.53428018,16.9,2647,13871,14173,22.200001,0.89999998
45.57476,0,8629,78.199997,0.46586347,16.1,656,3984,4793,0,2.3
49.849812,0,23758,88.599998,0.58116192,18.799999,1752,9863,14035,15.4,13.5
40.776512,0,41640,83.800003,0.51275754,24.4,3393,20772,21817,26.200001,1
38.191547,5.2015605,9350,75.400002,0.51429224,20.6,692,4373,5134,0,6.5999999
52.486771,0,9753,79.400002,0.57190561,18.200001,731,4492,5158,28.1,13.4
66.515312,0,19186,71.099998,0.49931109,15.5,1639,9435,9791,0,1.6
66.346283,0,7387,76.300003,0.51426989,14.2,651,3609,3773,0,2.3
58.241901,3.904115,23365,71.699997,0.46452874,16.799999,1858,11756,11908,27.6,3
34.896221,0,28578,87.199997,0.50951809,32.5,2218,14131,15141,56,3.5
57.209366,0,14417,82.599998,0.56355405,19.6,1220,6404,7986,0,24.4
63.975964,4.1035743,18577,59.700001,0.46416956,15.8,1702,9531,9469,24.4,0
25.906895,1.3962464,399694,87.300003,0.49780083,39.299999,22887,190753,219899,87.699997,19.1
53.666668,0,8412,84.800003,0.52734375,16.700001,597,3584,4885,0,6.4000001
54.155598,0,10602,69.099998,0.47112587,16.6,817,4814,6135,0,2.5999999
42.767162,0,18786,82.300003,0.51347834,20,1400,8458,10617,26.700001,7.1999998
51.769417,0,29579,81,0.53981066,19.799999,2239,12886,16837,42.299999,14.8
76.995834,8.0791759,24791,72.599998,0.55380917,13.6,2189,12470,10689,0,68.900002
72.851486,0,13393,62.5,0.50814563,13.5,1310,7059,6093,0,0
42.272221,3.6888118,25773,83.099998,0.52497405,26.5,1900,12513,13247,19.200001,8.8999996
48.752739,2.4389648,44409,83.900002,0.52865505,24.200001,3184,18967,26182,40.099998,21.5
50.811493,0,22399,83.900002,0.53086168,23.700001,1757,9737,12883,29.5,17.9
55.491913,6.6979237,13017,67.099998,0.46358362,12,1030,6206,6457,0,1.4
43.76041,4.4334102,42552,75.900002,0.46419314,23.5,3093,20834,22875,27.9,2.5
65.609932,0,11282,72.099998,0.49445599,14.6,1014,5772,5672,0,0.1
35.250809,0,33755,76.900002,0.44068402,27.9,2318,16783,17465,64.300003,6.1999998
28.287109,0.4263047,238124,86,0.50525689,36.099998,14778,112424,131479,79.199997,19.9
71.903435,0,7912,70.800003,0.52315295,11.4,717,3844,3907,0,1.3
67.290565,0,21441,73.599998,0.52476203,17.4,1624,9349,11950,15.5,39
59.366192,5.5580258,17402,78.099998,0.50761789,18.5,1298,8270,9531,24.799999,6.1999998
48.591255,0,31167,74.699997,0.47596836,19.4,2467,14793,16205,10.2,3.4000001
68.499542,10.098969,24055,76.599998,0.5570187,16.700001,1967,11391,10909,23.200001,61.299999
55.300232,5.7636886,15982,82.599998,0.499587,15.5,1153,7264,9123,24.5,10.6
43.102901,0,22156,90.199997,0.54394245,25.299999,1454,8898,13593,41.900002,14.9
48.391376,0,12068,82.199997,0.53222001,13.8,933,5509,6542,0,5.3000002
59.508804,0,4614,84.5,0.52070445,18.799999,354,2101,2702,0,7.5999999
44.327297,0,11116,87.300003,0.53155434,22.9,820,5134,6525,25.1,5
68.687981,0,9079,63.599998,0.50411224,11.5,788,4134,5193,0,0.40000001
40.419819,0,21312,74.400002,0.49412951,26.1,1480,10902,11178,21.200001,4.3000002
62.728802,8.4595213,10739,66.199997,0.50068212,16.4,890,5131,5826,0,1.3
29.428223,0.42008686,251941,85.199997,0.51599646,38.200001,16074,118026,138893,68.900002,9.1000004
66.771156,13.93534,9570,57.099998,0.48287147,16,785,4583,4729,0,23
67.586044,0,22222,79.699997,0.54116356,15.3,1802,10021,11360,17.299999,37.799999
42.673805,0,28254,78.800003,0.51152867,17.1,2259,13358,14779,28.700001,1.8
55.050423,0,6247,83.900002,0.54296219,17.9,487,2991,3342,0,1.9
45.910648,4.7746372,23822,82.300003,0.52683914,22.200001,1907,10861,13196,28.6,13.2
35.985359,4.421062,23810,84.400002,0.52872556,22.6,1861,11401,12933,37,1.9
44.096298,5.5673089,33405,79.400002,0.51197529,23.200001,2588,16200,17990,45.5,5.3000002
58.589363,0,18187,87.599998,0.54198474,18.799999,1500,8253,10109,0,6.9000001
56.225403,0,11943,79.199997,0.47058824,12.4,939,5491,7011,0,1
45.020657,0,61139,86.800003,0.5526945,31.700001,4036,27185,33486,61,34
48.485706,0,21197,70.599998,0.49589196,18.5,1724,10589,10453,19.6,6.4000001
42.570164,0,17235,82.699997,0.49952206,27.700001,1195,7323,9849,37.599998,11.7
37.489689,0,41565,84.400002,0.49774203,27.5,2846,19265,23191,49.299999,20.1
65.37944,0,5205,69.800003,0.47968397,13.7,468,2658,2528,0,5
55.429951,3.9655788,23387,77.5,0.51938576,18.200001,2047,11787,11686,17.799999,3.9000001
36.424427,0,56362,77.699997,0.38803083,35.299999,3105,31013,25106,47.599998,19.299999
43.173759,0,3388,88.800003,0.52781546,20.5,271,1474,2026,0,8.5
65.864433,0,13944,77.300003,0.47857141,13.8,1301,7280,7186,0,2.0999999
42.255657,0,27139,88,0.52067822,26.799999,1847,11147,16153,42.099998,11.9
64.093567,0,14557,66.400002,0.46219444,14.2,1217,7036,7806,19.200001,0.5
58.104736,0,5217,85.300003,0.52863246,16,482,2340,3086,0,3.5999999
61.969593,0,4407,66,0.47132617,12.6,396,2232,2255,0,0.1
41.806515,0,12208,75.199997,0.5087114,18.299999,1103,6084,6212,0,0.2
49.791721,0,29141,78.199997,0.57435584,22.1,2117,14592,15285,26.700001,1.8
52.024658,0,15655,79.199997,0.52586097,22.1,1315,7637,8104,22.1,4
35.735519,0,40128,81.599998,0.49706864,26,3025,19786,20208,36.299999,4.0999999
42.915337,0,27368,81.5,0.49857804,25.1,1940,12307,15222,33.700001,17.5
36.50462,0,52568,84.5,0.45361596,37.5,2910,26701,26469,43.200001,13.6
69.402985,0,15567,80.099998,0.5559423,14.2,1549,8044,7167,0,0
51.766903,0,5906,74.199997,0.52952689,18.5,517,3065,2870,0,0
49.976883,3.0413625,24174,70,0.45751527,21,1947,12122,12739,11.9,0.80000001
32.977257,2.6185894,627896,86.199997,0.50058091,39.799999,37220,306408,327143,87.800003,36.299999
47.098923,8.410429,12629,79.599998,0.49172902,19.200001,842,5078,7176,0,5.0999999
56.135769,0,7690,82.099998,0.50160021,14.9,629,3437,4468,0,3
29.291952,0,115236,81.900002,0.47426075,33.599998,8073,57422,61164,47.200001,2.2
40.936115,1.2699542,35757,79.099998,0.51036841,23.200001,2569,16396,20255,21.799999,11.4
58.501389,0,28157,77.800003,0.52077913,18.6,2355,14221,13565,18.5,39.200001
49.514565,0,4988,75.300003,0.5205164,15.6,333,2169,2838,0,16.9
37.689232,0,15271,85.300003,0.56237108,23.6,1190,7271,8085,21.299999,0
55.35672,0,8472,72.699997,0.55558187,12.4,716,4219,4274,0,0
63.655243,0,3852,75.199997,0.51480883,10.2,335,1857,1787,0,0.80000001
46.605423,0,22924,84.5,0.51197052,23.5,1646,10860,12782,39,4.8000002
35.669434,0,64800,81,0.51583356,31,4420,30568,35865,46.099998,3.9000001
57.911758,0,12066,75.099998,0.50791222,14.8,1034,5877,6060,0,1.7
45.525177,0,24193,90.300003,0.57311368,21.700001,1580,9834,14727,20.299999,7.1999998
54.603611,0,15975,75.599998,0.50480169,18.4,1230,7185,8607,29,2.7
40.881428,3.9010689,26110,82.699997,0.50944811,26.799999,1770,12013,13249,27.6,20
39.085758,8.4160919,27673,80.5,0.50236809,25.9,1898,12246,15776,38,14.9
46.329079,7.1517968,27770,89.800003,0.58019733,31.6,2076,11453,16629,49.599998,29.700001
34.964283,6.833168,40072,84.900002,0.50583702,31.6,2761,18160,21879,50.599998,17.700001
35.881348,0,7098,73.5,0.45374316,32.700001,458,3286,3701,56,4
19.961271,0,6197,96.5,0.51279199,34.799999,408,2697,3443,0,0.30000001
16.511387,0,1983,0,0.57595772,53,132,757,1217,0,0.2
54.427505,8.3015108,18559,72,0.50887322,22.700001,1698,9354,9185,33.299999,1
46.795242,7.7243938,13801,92.5,0.56234628,17.799999,915,5285,8587,0,21.4
32.473427,0,9129,86.300003,0.49190727,34.700001,660,4572,4626,42.599998,4
39.760216,0,4108,83.099998,0.56061667,35.400002,278,1427,2497,0,0.5
55.643322,0,17118,88.300003,0.56738311,22.4,1164,6886,9891,55.799999,31.299999
28.774149,30.275507,5885,90.800003,0.52236897,31.9,373,2347,3617,64.300003,4
46.448452,4.0950041,23584,76.300003,0.45458108,35.099998,1702,12759,10860,58.099998,2.3
33.70319,4.4553685,93989,76.400002,0.3806769,40.599998,5591,49609,46444,65.800003,11.3
34.761894,2.2201314,686409,77.900002,0.4718318,39.200001,45321,349987,337423,93.400002,6.5999999
38.207806,0,3664,92.400002,0.57482016,28.799999,249,1390,2282,0,2.8
27.299999,0,1000,0,0.56530213,38.799999,95,513,574,0,0
41.381565,0,10859,90.599998,0.58791357,29.4,677,3657,7224,0,3.4000001
38.847237,0,60534,87.400002,0.55029607,33.299999,4312,26175,34281,59.700001,24
22.800526,2.0738571,76822,91.300003,0.49358261,39.200001,5324,39580,39792,58.700001,12
39.555264,1.6574677,45065,86.400002,0.61188215,44.900002,2598,24137,20872,86.699997,20.799999
44.9589,0,6351,81,0.6266982,45.299999,420,3386,3037,73.699997,0.69999999
36.553814,0,3640,79.900002,0.53744757,35.799999,280,1669,1891,0,5.3000002
53.072559,0,8300,81,0.51635563,25,726,4555,4010,75.699997,0.1
36.583847,0,24744,93.400002,0.63907421,37.400002,1605,9592,15297,68.599998,3
53.361935,0,11422,90.699997,0.59161729,21.799999,831,4557,6472,0,31.299999
33.541462,0,9205,83.800003,0.53176093,30.299999,649,3731,5518,0,1.8
54.190567,0,17124,78.199997,0.52445215,26.799999,1240,7484,9579,60.900002,15
34.173229,0,16752,79.099998,0.46485111,36,1146,9033,7628,53.400002,5
32.77533,0,7945,96,0.54643339,34,561,2972,5022,0,0
59.036705,1.2835763,151454,79.800003,0.50356072,31.200001,11112,82006,65994,77,0.60000002
48.055946,0,7793,84.400002,0.54676694,28.700001,539,3325,4547,48.400002,38
18.318825,0,7807,92.800003,0.53157896,44.299999,525,3800,3978,0,0.30000001
45.569099,4.1077886,24327,89.800003,0.56203449,25.6,1812,10204,13198,17.299999,29.700001
33.274746,0,9121,84.5,0.52762663,40.299999,662,4778,4028,32.900002,4.1999998
31.618887,12.168411,10679,91.300003,0.52519268,32.099998,743,5061,5454,0,22.1
49.753223,0,32813,87.5,0.55470353,27,2269,13171,20149,43.799999,25.700001
33.511906,0,8443,91.400002,0.52777779,33.400002,523,3384,5151,76,6.1999998
24.02442,0,8369,92.199997,0.53199649,31.4,575,3391,5060,36.700001,1
31.19396,0,6384,71.900002,0.46810421,35.900002,515,3339,3063,42.599998,4.5999999
20.86743,0,3666,91.599998,0.54708523,38.900002,244,1561,2091,0,0.1
39.964203,0,12334,89.699997,0.54992419,34.700001,832,4617,7962,51.099998,2.5999999
33.588139,1.4793228,41791,83.099998,0.5073095,30.4,2911,17443,23973,42.5,10.7
38.660839,0,6458,87.599998,0.60879904,30.700001,490,2523,3703,50,8.5
41.850056,0,18801,88.300003,0.53399503,25.9,1214,8060,10402,39.099998,24.9
32.120056,0,19515,84.099998,0.50638807,27,1397,9236,10660,78.800003,2.0999999
42.021057,0,12133,87.900002,0.5516721,28.6,807,3977,7954,28.799999,0
39.935413,0,3725,86.400002,0.59525472,34.700001,275,1433,2221,0,0.1
29.802086,0,23029,78.400002,0.5521161,33.299999,1821,9853,12847,58,3.8
37.29586,0,24441,80.5,0.39198399,38.099998,2434,13498,11293,38.400002,5.4000001
47.860016,0,4232,79.400002,0.50110251,26.299999,297,1814,2420,0,8.1000004
26.206575,0,4346,73.5,0.49773344,47.599998,310,2206,2092,79.900002,3
39.152287,11.55268,10549,84.800003,0.54015315,31.200001,810,5093,5151,0,8.3999996
40.77977,0,2868,88.400002,0.53080571,35.099998,204,1477,1322,0,0.30000001
25.784512,0,6507,89.900002,0.51693082,38.400002,368,2776,3602,71.300003,0.89999998
18.803104,2.5080442,952957,84.400002,0.45911467,50.299999,53032,459358,518966,97.5,14.5
34.990509,0,19575,68.099998,0.43129891,32.099998,1449,9585,9607,64.800003,5.5
35.537254,0,13020,81.800003,0.50215226,41.099998,1034,6737,6403,58,1.9
52.94426,0,5728,92.099998,0.61497325,28.700001,442,2057,3755,0,14.2
26.140619,3.477263,47590,87.800003,0.63718522,43.400002,2862,24343,23814,64.900002,6.0999999
51.285736,0,21001,82.800003,0.5479694,21.200001,1517,8495,12052,59.5,13.5
42.241379,0,4988,88.699997,0.57468355,31,394,1975,2943,0,5.1999998
68.407837,0,10068,75.800003,0.53067595,22.5,852,5444,4345,56.5,0.5
34.301804,0,4457,92.5,0.66881973,34.200001,337,1703,2758,0,4.8000002
56.33984,0,14025,79.300003,0.53076577,22.9,1175,6647,6567,48.299999,0.1
39.023655,0,20110,91.800003,0.59997165,31.4,1239,7052,12760,56.900002,1.8
17.687208,2.8237154,91717,87.400002,0.46056622,44.799999,5491,49450,44448,92.599998,5.3000002
36.898396,0,2254,0,0.44870564,31.6,147,1043,1315,0,0.30000001
39.347733,3.8109031,44053,78.900002,0.50269359,31.1,3099,18934,24314,50.900002,23.6
29.504967,2.001385,315040,85.199997,0.46410733,45.599998,18903,172779,143385,89.199997,2.7
35.757881,0,16608,89.5,0.63294274,37.700001,966,6059,10397,45.299999,0.69999999
57.411732,7.6775432,21987,82.5,0.55664337,24.1,1555,8580,12454,32.5,32.700001
47.927975,0,23972,82.400002,0.56626648,27.700001,1613,8496,15539,30.799999,10.2
52.5,0,20816,89.099998,0.57423973,16,1386,7267,13117,17.799999,14.1
34.237415,0,7970,82.400002,0.51153845,29.5,610,3380,4509,35.5,4.8000002
30.612577,0,12315,78.400002,0.4818871,33,928,5935,6337,30.5,7.1999998
40.710209,0,3154,93.099998,0.57993478,33,219,1226,1903,0,8.6999998
44.780468,0.81925577,40853,76.900002,0.46053773,22.200001,2804,20754,19964,39.900002,20
46.131126,0,5079,90.699997,0.57119912,26.799999,351,1868,3287,13.8,7.6999998
56.796612,0,12777,92.099998,0.62975007,24.299999,1016,4921,7496,21.799999,39.299999
62.334801,6.2111802,10466,72.699997,0.52513748,23.9,919,5092,4696,49,0.60000002
22.977474,0,12614,83.099998,0.47379813,40,974,6469,5994,46.799999,2.9000001
26.048351,2.9606647,140000,89.599998,0.51129359,38.200001,9041,66852,76309,89.599998,21.299999
25.587505,0,6855,82.699997,0.52954048,33.5,488,3199,3390,70.5,4.9000001
34.201611,0,9517,92.699997,0.57223505,26.5,689,3897,6254,46.099998,0.2
16.737469,0,1177,0,0.45083487,45.099998,77,539,617,0,1.2
51.868748,0,5699,81.199997,0.48577493,20.6,394,2355,3062,0,11.5
55.032585,13.419216,18114,76.099998,0.49480605,22.4,1336,7605,10168,32.700001,18.200001
30.458424,2.8935184,73572,88.300003,0.49811116,35.700001,4602,31501,42556,65.400002,8.8000002
30.624773,0,69639,88.5,0.52461863,41.400002,4499,32252,38269,76.300003,22.9
62.301113,0,12522,86,0.56509107,23.200001,886,5162,7331,38.799999,38.099998
42.605267,4.8837662,29162,80.900002,0.52707398,29,2076,13814,15095,49.299999,11.4
32.612377,2.7362776,37026,80.5,0.52349102,39.299999,2720,18688,18189,50.900002,5.4000001
40.101318,0,7518,82.099998,0.5521273,29.6,560,3079,4255,45.5,13.1
45.629883,0,8314,93.099998,0.597435,28.1,562,2807,5747,36.599998,0
38.788509,0,8676,88.099998,0.59358126,32.799999,601,3334,4945,55.200001,11.7
34.867371,2.6821876,24483,86.5,0.51629049,29.6,1806,11786,12996,25.5,16.299999
21.448328,2.2090225,1247358,86.699997,0.49722314,45.299999,72550,613461,659592,94.5,19.799999
46.079262,4.3723493,45620,83.300003,0.55917549,34,3365,21394,24184,52.299999,43.299999
37.044369,0,11134,82,0.48899704,30.9,796,4726,6523,35.900002,5.6999998
50.203041,0,20038,79.5,0.59585643,34.700001,1403,10281,9616,63.799999,5.5
20.901127,0,3196,87.5,0.5,44.099998,238,1402,1816,0,0
47.158398,9.9370651,22516,92.699997,0.57928586,26.9,1622,9018,12827,32.5,20.700001
65.047371,2.1852875,181842,76.199997,0.52399516,25.799999,14071,97728,78437,71.199997,0.30000001
48.646915,0,23545,86,0.57817274,27.200001,1631,8833,14968,31.299999,15.5
31.461868,0,22587,84.300003,0.50620264,38.200001,1729,11608,10759,45.400002,5.5
34.030281,0,5555,94.400002,0.48824939,28.6,362,2085,3456,0,0.89999998
43.289623,5.009769,18585,90.900002,0.55443865,28.700001,1247,7063,11700,49.299999,12.5
65.02739,0,19199,82.099998,0.49120945,22.9,1485,8475,11331,27.6,38.400002
19.9289,0,40398,84.199997,0.43723217,43,2387,20536,20365,77.800003,4.1999998
37.589996,0,2639,97.099998,0.51574802,38.799999,225,1778,1630,0,0.40000001
36.130142,4.669188,40026,86.900002,0.56560898,35.799999,2574,16766,22756,63.099998,16.299999
23.538961,0,1232,0,0.62721896,32.700001,88,507,699,0,0.80000001
24.889069,0,7437,89.599998,0.50409704,32.299999,479,3051,4590,51.400002,1.1
39.218212,0,13973,88.099998,0.5472222,29.299999,1134,6840,7197,35.900002,12.1
45.001583,0,22120,83.300003,0.51813775,27.299999,1750,10310,11746,22.1,24.9
41.552841,0,1391,0,0.55947715,33,146,765,826,0,0.1
22.484249,2.9250884,245172,90.599998,0.51617503,42.599998,15233,118516,131566,95.900002,23.299999
72.410934,0,4838,73.599998,0.48159999,21.1,404,2500,2498,79.400002,0.1
50.683979,2.6262574,34667,78.400002,0.50010878,28.5,2779,18384,15854,71,1.1
25.093655,0,34403,85.199997,0.5083288,31.4,2421,14768,20419,44.299999,4.8000002
31.232018,0,19532,89.400002,0.55407387,34.400002,1454,8174,11342,63,5.8000002
55.217937,8.4609528,15139,84,0.55380142,23.4,1209,7221,7572,46.599998,2.8
44.175686,3.0258102,29875,79.599998,0.50103796,26.6,2043,12043,17894,56.400002,29.799999
34.908642,0,5728,89.599998,0.59168082,33.799999,365,2356,3558,0,0.69999999
77.382462,0,819,0,0.40816328,13.5,69,490,384,0,0
29.733086,0,1611,0,0.6068027,42.400002,123,735,1020,0,2.7
31.42148,0,16715,84.599998,0.50050318,38.599998,947,5962,11010,53,4.1999998
35.59119,0,4182,87.199997,0.51661444,39.599998,279,1595,2369,0,0.2
38.971809,0,610,0,0.47727272,29.799999,43,308,345,0,6.9000001
51.754757,0,2370,0,0.34923339,30.200001,158,1174,1318,0,7.6999998
43.715176,3.1573629,29914,75.5,0.4938136,38.700001,1923,17296,12832,84.199997,3.4000001
40.408516,0,8135,89.699997,0.54589081,32.900002,614,3334,4521,0,7.0999999
46.001846,0,34888,83.699997,0.53013629,31,2347,13721,20681,61.299999,18.6
36.312298,0,22358,80.300003,0.4880158,33.200001,1636,10639,11206,33,7.5999999
40.632294,0,9451,88.099998,0.50142008,34.099998,602,3873,5588,53.700001,3
64.898949,0,6192,67.800003,0.50100332,20.299999,580,2990,2805,66.300003,0.1
53.529064,0,20342,91.199997,0.58891571,17.799999,1496,7867,12133,30.4,10.4
53.442047,0,9180,86.699997,0.57687992,17.299999,621,3564,5380,31.5,23.9
66.415787,0,9836,88.800003,0.58904809,23.5,735,3908,5906,0,38.099998
43.953018,2.4102774,31710,87.900002,0.53357989,27.1,2324,15143,16715,48.5,23.4
55.068153,7.1403069,20020,69.900002,0.48235011,24.4,1609,8272,12594,30,28.4
22.511078,0,3446,89.099998,0.5311653,38.799999,225,1476,1994,0,0
49.967178,0,7617,74.199997,0.50584871,27,681,3847,3853,0,0.2
36.060379,0,5445,93,0.52178532,35.299999,281,1882,3465,50.700001,0.89999998
22.321428,0,224,0,0.42477876,,11,113,120,0,4.4000001
25.105648,1.6704624,157980,81.099998,0.49563894,47.299999,9436,84039,73262,86.900002,7.9000001
38.170406,0,10519,75.300003,0.47779652,30.9,817,5337,5407,27.6,6.0999999
39.514946,0,8911,83.800003,0.56777644,37.700001,587,3364,5501,60.599998,3.5999999
30.879145,2.2841132,150637,88.300003,0.50502837,38.400002,8728,69804,82854,80.5,16
45.205479,0,1095,0,0.4515464,45,82,485,621,0,0
55.447647,31.87759,6971,86.300003,0.53053719,24.299999,496,2718,4155,0,33.099998
58.854744,0,8103,85.400002,0.57812947,27.799999,578,3475,4431,38.299999,52.299999
25.692747,0,4917,74,0.43440691,32.400002,379,2546,2534,0,4.0999999
41.020409,0,3932,89.699997,0.66410613,33.299999,271,1432,2393,0,0.60000002
41.103539,3.1534798,26022,85.199997,0.53943551,31.4,1873,12400,13297,59.599998,20.700001
68.554253,0,14585,74.099998,0.49730146,20.9,1171,7782,6433,83.400002,0.2
49.084347,0,18638,82.599998,0.5647577,28.200001,1520,9080,9498,39.700001,0.89999998
43.965801,0,3071,0,0.47495681,34.099998,195,1158,1809,0,1.3
15.928461,2.7379632,68058,86.599998,0.45406166,60.5,3973,36266,33844,93.400002,9.3000002
49.069695,0,22233,85.900002,0.53565562,27.1,1527,9129,13126,45.5,18.1
41.812992,36.44315,4560,97.699997,0.6502732,30.4,298,1464,3043,0,0
36.559887,12.517211,11515,85.5,0.5442391,30.700001,831,5086,6077,57.400002,7.4000001
36.019577,0,15353,89.599998,0.52832556,28,986,5578,9504,51.700001,0
43.774239,0.88758707,26733,85.800003,0.5502212,29.299999,1950,12206,14577,34.200001,22.799999
36.873905,7.9396586,12642,86.900002,0.49658617,34.599998,906,6005,6729,24.9,26.9
35.76973,73.529411,3092,92.099998,0.60689658,30.4,207,1160,1704,0,9.3000002
48.342831,6.1841006,28351,87.099998,0.59814709,30.6,1938,12629,15483,45.200001,26.799999
45.771187,3.658849,34241,85.400002,0.55687326,28,2420,13829,20718,59.099998,24.799999
58.680164,7.8945289,10714,81.900002,0.54996896,19.200001,836,4833,5337,0,33.200001
25.168982,0,18972,91.300003,0.50068164,38.099998,1267,8802,10571,73.400002,4
36.736961,1.1349922,220965,80.300003,0.496622,39.700001,15478,116193,104553,88.699997,4.5999999
20.862846,0,1847,92.199997,0.60458452,53.599998,268,1047,906,0,0.2
